	Stdev_slope	R2	Stdev_0.05	Stdev_0.1	Stdev_0.2	Stdev_0.3	Mean_0.05	Mean_0.1	Mean_0.2	Mean_0.3	Stdevnorm_0.05	Stdevnorm_0.1	Stdevnorm_0.2	Stdevnorm_0.3
ACGK	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	0.2572102504940726	0.2571779692364056	0.25709769734101534	0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ACGS	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	0.2572102504940726	0.2571779692364056	0.25709769734101534	0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ACHBS	0.9915416794435482	0.999999221907581	0.01251585531544836	0.025036293039786335	0.05013425537008828	0.07534625304336251	0.25278118733102106	0.25289173925897185	0.25308991524386276	0.2532686356091572	0.049512605932413176	0.09900004291618285	0.19808871215505297	0.29749539599382707
ACKr	0.5783715207197766	0.9999989533779515	0.01461451887714974	0.029235608436300103	0.0585509091321151	0.08797355981064721	0.5066439978074267	0.5066869054439027	0.5068087616517158	0.5070145490590944	0.02884573574422302	0.057699553949765316	0.11552860479620493	0.1735128902590793
ACLS	0.6660248711999529	0.9999954731753788	0.025202193243809963	0.05041384931858241	0.10095049381130111	0.15172024433000827	0.7603888624983609	0.7603002235020238	0.7599075189500365	0.7592492747388242	0.033143822176727754	0.06630781862245265	0.13284576253539945	0.19982929108782996
ACODA	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	0.2572102504940726	0.2571779692364056	0.25709769734101534	0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ACONTa	0.13521357551063318	0.9999499538994896	0.043993179619846036	0.08821218515186646	0.17810539186662666	0.26902683908794267	6.646975237051838	6.646477371762296	6.641606167712476	6.635056514233143	0.006618526179339059	0.013272020683714032	0.026816614440715973	0.04054627696250088
ACONTb	0.13521357551063318	0.9999499538994896	0.043993179619846036	0.08821218515186646	0.17810539186662666	0.26902683908794267	6.646975237051838	6.646477371762296	6.641606167712476	6.635056514233143	0.006618526179339059	0.013272020683714032	0.026816614440715973	0.04054627696250088
ACOTA	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	-0.2572102504940726	-0.2571779692364056	-0.25709769734101534	-0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ACt2rpp	5.627120921333536	0.7423877351124641	0.00022879487176377832	0.0021971986253929553	0.0021954065361264254	0.002231709235757895	-0.004519393085768031	-0.0016681863285285088	-0.0015016429930282888	-0.0014177717781638966	0.0506251320524151	1.3171182306301978	1.462002983611343	1.5740962474567652
ACt4pp	5.627120749186597	0.7423877394485565	0.0002287948717638535	0.00219719862539254	0.0021954064678405675	0.0022317092357532135	0.004519393085768038	0.0016681863285280675	0.0015016430928241258	0.0014177717781610841	0.05062513205243166	1.317118230630297	1.4620028409758057	1.5740962474565858
ACtex			0.0	0.0	9.979748329317205e-09	0.0	0.0	0.0	9.979748329317202e-11	0.0			100.00000000000003	
ADCL	0.613907007778938	0.9999980945120511	1.7554372207935715e-05	3.512854907952665e-05	7.040803319480088e-05	0.0001059583857648952	0.0005739485600408912	0.0005740057409962414	0.0005744383783821466	0.0005753163064010147	0.030585270928609087	0.06119895076059296	0.12256847008220219	0.18417413966194565
ADCS	0.613907007778938	0.9999980945120511	1.7554372207935715e-05	3.512854907952665e-05	7.040803319480088e-05	0.0001059583857648952	0.0005739485600408912	0.0005740057409962414	0.0005744383783821466	0.0005753163064010147	0.030585270928609087	0.06119895076059296	0.12256847008220219	0.18417413966194565
ADK1	0.7547549900311771	0.6352796069156744	0.34140282902690994	0.3765878349187822	0.4142443235742322	0.46718973839726285	1.741753521294743	1.580713177920088	1.6124271979387572	1.633519363008398	0.19601098826722974	0.23823919492738005	0.256907303538281	0.28600195931369626
ADK3	2.2754309390532095	0.24076130381764027	0.33967215113363153	0.3688374908530114	0.38421812975251063	0.40607164522673367	0.23084270835061335	0.3918845362928079	0.36030081728820773	0.3395924382518284	1.4714441428997773	0.9411891939962228	1.066381510439848	1.1957617410950916
ADNK1	0.6489368949771988	0.9999976936276084	2.4166647058665138e-05	4.835244537182688e-05	9.687971765445735e-05	0.00014575881270190023	0.0007477211239145969	0.0007476402268567346	0.0007478810114865203	0.0007486905535301419	0.032320401665454884	0.06467341327407246	0.12953894558961335	0.19468498969919495
ADSK	0.721896664402552	0.9999989505583661	0.00776419875537472	0.015535403823225711	0.031126705927692313	0.04681495222494075	0.21558611859919083	0.21566264174153968	0.21586913334196342	0.21615457493638954	0.03601437238085635	0.07203567431880054	0.14419248109169808	0.21658089928800978
ADSL1r	0.6520282260429726	0.9999943331533677	0.008431827032434197	0.016867432137192533	0.03378201781170216	0.05078608998508541	0.2602264036859166	0.26008501863667605	0.2598310307359167	0.2596244655184535	0.03240188894364114	0.06485353222422771	0.13001533233356197	0.19561365252565405
ADSL2r	0.5892930755621649	0.9999951740044465	0.011418624398698314	0.022844841838007123	0.045764584502434966	0.06881887313378765	0.38950103137817216	0.38947718644366125	0.38938337524792604	0.3892370321909554	0.029316031226658826	0.05865514754947446	0.11753091531783037	0.17680453667631982
ADSS	0.6520282260429726	0.9999943331533677	0.008431827032434197	0.016867432137192533	0.03378201781170216	0.05078608998508541	0.2602264036859166	0.26008501863667605	0.2598310307359167	0.2596244655184535	0.03240188894364114	0.06485353222422771	0.13001533233356197	0.19561365252565405
AGPAT160	0.9659710309660469	0.9999925071417286	0.002664923840651657	0.0053309453906519545	0.010675572975849342	0.0160527711225805	0.05549574594804102	0.05548882681090363	0.05545184992108903	0.05538388388287259	0.04802032651559894	0.09607241127693868	0.19251969034470912	0.28984552900857147
AGPAT161	0.9496286389692491	0.9999925074812084	0.003086829918037598	0.006174250474740208	0.01236196384412456	0.018577034734576003	0.06540389977159296	0.06538633281244945	0.06531524775110552	0.06519823785089693	0.04719641992018202	0.09442723286608055	0.18926612498251333	0.2849315464178675
AGPR	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	-0.2572102504940726	-0.2571779692364056	-0.25709769734101534	-0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
AHCYSNS	0.861706773236577	0.9999978026546598	2.0150595759674963e-05	4.0315019252451036e-05	8.076269944082053e-05	0.00012148831559281204	0.0004694768060457446	0.0004694016623847462	0.00046949875636334245	0.00046994255052860105	0.0429213871701077	0.08588597459931177	0.17201898481349484	0.258517377190381
AI2K	0.861706773236577	0.9999978026546598	2.0150595759674963e-05	4.0315019252451036e-05	8.076269944082053e-05	0.00012148831559281204	0.0004694768060457446	0.0004694016623847462	0.00046949875636334245	0.00046994255052860105	0.0429213871701077	0.08588597459931177	0.17201898481349484	0.258517377190381
AICART	0.5123071027626211	0.9999957586041527	0.012028594734479646	0.024068000185657384	0.04822701222130777	0.0725321565471535	0.471906459759127	0.4719123634785272	0.4719095160773392	0.4719017617784595	0.02548936232112471	0.0510009952022639	0.10219546455046279	0.153701813432103
AIRC2	0.5892930755621649	0.9999951740044465	0.011418624398698314	0.022844841838007123	0.045764584502434966	0.06881887313378765	0.38950103137817216	0.38947718644366125	0.38938337524792604	0.3892370321909554	0.029316031226658826	0.05865514754947446	0.11753091531783037	0.17680453667631982
AIRC3	0.5892930755621649	0.9999951740044465	0.011418624398698314	0.022844841838007123	0.045764584502434966	0.06881887313378765	-0.38950103137817216	-0.38947718644366125	-0.38938337524792604	-0.3892370321909554	0.029316031226658826	0.05865514754947446	0.11753091531783037	0.17680453667631982
AKGDH	0.13618656093246054	0.9999110264804004	0.03776154964792605	0.07582239294768646	0.15372974105888093	0.23270302324598993	5.712055954003309	5.711605380120292	5.706737377125201	5.70000236084685	0.006610850795581016	0.013275145585441262	0.02693828906076682	0.04082507488846324
ALAALAr	1.0093507283548124	0.9999959417441853	0.0012130662207437439	0.002427503324593184	0.004864737532336912	0.007318787008147292	0.02415787156295325	0.024157109262246516	0.024159843484814553	0.02416887687029436	0.050214118308502545	0.10048815436650618	0.2013563347541799	0.3028186641615405
ALAR	1.0093507284140655	0.9999959417440123	0.001819599331115616	0.0036412549868897756	0.007297106298505368	0.010978180512892271	0.036236807344429876	0.03623566389336977	0.03623976522722184	0.03625331530523825	0.05021411830850255	0.10048815436650618	0.20135633475417988	0.30281866418175635
ALATA_L	0.8711295434546452	0.9999998617692483	0.022023639086366	0.04406726453999709	0.08828766422723144	0.1326549555020826	-0.506118181883445	-0.5063825737617762	-0.5069475825980805	-0.5076098120818102	0.04351481506633142	0.08702365923186013	0.1741554102591074	0.2613325281440835
AMAOTr	1.0157687735319503	0.9999998111782556	4.415144790260553e-06	8.832875415737865e-06	1.7693227309189454e-05	2.6611987212751535e-05	8.69881533397733e-05	8.702296433696854e-05	8.714053146600794e-05	8.732468751821024e-05	0.05075570202088462	0.10150051176762247	0.20304245351190317	0.3047475801983489
AMPMS2	1.012937928149319	0.9999987595020737	9.654439392497733e-06	1.9315074597898826e-05	3.8690642201585934e-05	5.81670087445792e-05	0.00019125616452907905	0.00019121560013501997	0.00019124172365717006	0.0001914233145292882	0.05047910176526545	0.10101202299530052	0.20231276659556158	0.30386585295324364
ANPRT	1.0157685780242536	0.9999965715333244	0.002497316216604768	0.004995780201930751	0.010005031417421598	0.01504378299617721	0.049407032128045314	0.04938669507117079	0.04936386357852925	0.04936635912939745	0.05054576462177731	0.10115639839295522	0.2026792615514251	0.3047375431666927
ANS	1.0157685780242536	0.9999965715333244	0.002497316216604768	0.004995780201930751	0.010005031417421598	0.01504378299617721	0.049407032128045314	0.04938669507117079	0.04936386357852925	0.04936635912939745	0.05054576462177731	0.10115639839295522	0.2026792615514251	0.3047375431666927
AOXSr2	1.0157687735319503	0.9999998111782556	4.415144790260553e-06	8.832875415737865e-06	1.7693227309189454e-05	2.6611987212751535e-05	8.69881533397733e-05	8.702296433696854e-05	8.714053146600794e-05	8.732468751821024e-05	0.05075570202088462	0.10150051176762247	0.20304245351190317	0.3047475801983489
APRAUR	0.7471404911722366	0.9999955708991373	1.4194348336345135e-05	2.8397163674690486e-05	5.6884420374534864e-05	8.553593344367682e-05	0.0003823077578542892	0.00038202370242906505	0.000381674257557754	0.00038163980495418227	0.03712806775361094	0.0743335125389591	0.1490391852427387	0.22412739010268026
ARGSL	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	0.2572102504940726	0.2571779692364056	0.25709769734101534	0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ARGSS	0.9881721193760838	0.9999976071060097	0.012655055640968846	0.02531842042279217	0.05071517635992868	0.07619287117261814	0.2572102504940726	0.2571779692364056	0.25709769734101534	0.257023889650039	0.04920121035868468	0.09844708120981673	0.1972603289894887	0.2964427597619877
ASAD	0.4679732590531149	0.9999977447876437	0.021693713262952163	0.04340310250770291	0.08694722370820025	0.13074452608006523	-0.9300606335012015	-0.9302984836394674	-0.9307481975252406	-0.9311917449162127	0.023325052670261352	0.04665502875797825	0.0934164835767435	0.1404055897121698
ASNS2	1.001496223316975	0.999995544861187	0.010432609511219956	0.020872277435156888	0.04180851468050968	0.06285506247640352	0.20952739387925942	0.20943077701039514	0.20928314409805324	0.2092050200854008	0.04979114815522293	0.09966193953489887	0.19977010026627648	0.30044719983652923
ASP1DC	0.9037025330596312	0.9999989630918538	2.6648374762044625e-05	5.3308640106508914e-05	0.00010676736293278077	0.00016056329781734445	0.0005912449339596784	0.0005912112520315244	0.000591482435524812	0.0005922278201537624	0.04507163314461818	0.09016851408583544	0.18050808700354382	0.27111745236091206
ASPCT	0.5916243009141205	0.9999993822367634	0.008502661255159227	0.01700510950538544	0.03403984722611798	0.051160799723907587	0.2877305824544067	0.2877924699277227	0.287966664648536	0.28821665250323236	0.02955077344448272	0.05908809743929772	0.11820759624265431	0.17750813243982777
ASPK	0.4679732590531149	0.9999977447876437	0.021693713262952163	0.04340310250770291	0.08694722370820025	0.13074452608006523	0.9300606335012015	0.9302984836394674	0.9307481975252406	0.9311917449162127	0.023325052670261352	0.04665502875797825	0.0934164835767435	0.1404055897121698
ASPO3			0.0	0.0	6.921294896698072e-05	0.00023167352845992887	0.0	0.0	9.567332969670333e-06	5.9881747868400304e-05			7.234299170562434	3.868850471249911
ASPO6	0.8778719519047206	0.9994889613915702	8.482663777999726e-05	0.00016969802165288473	0.0003368132237810036	0.0005101629754050249	0.0019828975306976295	0.001983253993400107	0.001975478091234898	0.0019285220661121557	0.04277913329699557	0.08556545062690284	0.17049706867184597	0.2645357210941841
ASPTA	0.2318262532596383	0.9999970623809723	0.029391512480534367	0.05880602273977719	0.11782833323002458	0.17715321259238323	-2.546501130361459	-2.5465544652881684	-2.5467478203965284	-2.5471530968619285	0.011541920060472322	0.023092387593258365	0.04626619576793383	0.06954949539964227
ATPM	0.0	1.0	0.0	0.0	0.0	0.0	6.86	6.86	6.86	6.86	0.0	0.0	0.0	0.0
ATPPRT	1.0007444046198213	0.9999993194018566	0.004114886721768009	0.008233932483227121	0.01650066082979587	0.024818059171270786	0.08240542838095487	0.08243517703486597	0.08252614082941323	0.08266472958698554	0.04993465603679843	0.09988372415024448	0.19994465588671817	0.30022549272547383
ATPS4rpp	0.06756493139938102	0.9999993665672811	0.242433906223143	0.4846549978649243	0.9686438387890459	1.4549769627547795	71.7343345025653	71.73556570274155	71.7456237422405	71.76227325997347	0.0033796076579545504	0.006756132653546524	0.013501086035143817	0.02027495641733406
BIOMASS_Ec_iML1515_core_75p37M	0.0494893146958743	0.9999973696839225	0.002144846299324649	0.004290169190102648	0.0085897339248414	0.01291269871074642	0.8696604509057645	0.8696563346384939	0.8696334006165863	0.8696245137598123	0.002466303138300424	0.004933177646415951	0.009877419518099373	0.014848590979707444
BPNT	0.721896664402552	0.9999989505583661	0.00776419875537472	0.015535403823225711	0.031126705927692313	0.04681495222494075	0.21558611859919083	0.21566264174153968	0.21586913334196342	0.21615457493638954	0.03601437238085635	0.07203567431880054	0.14419248109169808	0.21658089928800978
BTS5	1.0157687735319503	0.9999998111782556	4.415144790260553e-06	8.832875415737865e-06	1.7693227309189454e-05	2.6611987212751535e-05	8.69881533397733e-05	8.702296433696854e-05	8.714053146600794e-05	8.732468751821024e-05	0.05075570202088462	0.10150051176762247	0.20304245351190317	0.3047475801983489
CA2tex	1.0170932380259385	0.9999975892226642	0.0002287948717638535	0.00045770044254965216	0.0009166856885925138	0.0013779681626644618	0.004519393085768038	0.004517164074676426	0.004515037293664885	0.004516265047048273	0.05062513205243166	0.10132473272679124	0.2030294832511636	0.30511233249365427
CAt6pp	1.0170932380259385	0.9999975892226642	0.0002287948717638535	0.00045770044254965216	0.0009166856885925138	0.0013779681626644618	-0.004519393085768038	-0.004517164074676426	-0.004515037293664885	-0.004516265047048273	0.05062513205243166	0.10132473272679124	0.2030294832511636	0.30511233249365427
CBMKr	0.548684021223479	0.9999989614781042	0.014913892374076773	0.02983290939917165	0.059737956716853585	0.0897514511334978	0.5449408329484794	0.5449704391641284	0.5450643619895513	0.5452405421542253	0.027367911289346864	0.05474225252461243	0.10959798673830512	0.16460890963627378
CDPMEK	0.756561346611471	0.9999991245246553	9.386592611616918e-05	0.00018781843447159002	0.00037634344345847774	0.0005661446647966901	0.002487339940268721	0.0024878107666241136	0.002490114350854953	0.0024943545053407955	0.03773747391602144	0.07549546653279186	0.1511350044343403	0.22697041001368792
CHORM	0.7028926869523194	0.9999978137748411	0.009845773088477745	0.019695520536250868	0.03944169649077944	0.05927267407673756	0.28118277140019704	0.2811420920027903	0.2810869881760824	0.28108248810551034	0.03501556314936743	0.07005539581762589	0.14031847132700367	0.21087288104013185
CHORS	0.6139440530481021	0.9999976137767164	0.010132272002602208	0.020268843407739677	0.04059103997955175	0.06100581962609193	0.33135508849149675	0.33129416916284365	0.3312168542970551	0.33121606524723085	0.03057829004144665	0.061180803329432494	0.1225512514020415	0.1841873810696807
CHRPL	1.016681515486392	0.9999995435394006	9.71176755441726e-06	1.9429519423188685e-05	3.891859052667696e-05	5.853288295350373e-05	0.00019133640321350242	0.0001913763478862993	0.00019156416406126194	0.0001919017054012964	0.05075755262097406	0.10152518656449736	0.20316216614622581	0.3050149180858103
CLt3_2pp	1.0184619143485798	0.9999987734042665	0.00011563923878220585	0.0002313749519937041	0.00046356902478427695	0.0006970267365646316	0.002263384636602597	0.0022660161134294564	0.0022726351276864645	0.002281251332738878	0.0510912890863232	0.10210649016239091	0.2039786409779685	0.30554578820904355
CLtex	1.0184619143485798	0.9999987734042665	0.0002312784775644117	0.0004627499039874082	0.0009271380495685539	0.0013940534731292631	0.004526769273205194	0.004532032226858913	0.004545270255372928	0.004562502665477756	0.0510912890863232	0.10210649016239091	0.20397864097796853	0.30554578820904355
CO2tex	0.028733054462642776	0.9999839184691112	0.03544982831408138	0.07068604398789344	0.14019698786766513	0.20970964814645995	-24.30006733870487	-24.300622683273616	-24.30338173631519	-24.306948615799236	0.001458836628720666	0.002908816161182051	0.005768620572592027	0.008627559611087963
CO2tpp	0.03329804594255519	0.9986383379915827	0.03546422487045398	0.07251426556153913	0.1550708914998784	0.24138011127079842	-24.300058789983094	-24.29915464708022	-24.288167891139437	-24.271589908108044	0.00145942959138325	0.0029842299707431357	0.006384626958892597	0.00994496496458043
COBALT2tex	1.0256546047309725	0.9999999619929565	4.460155288224382e-06	8.922011386913162e-06	1.7867296228864023e-05	2.6863701234407956e-05	8.698273148944394e-05	8.701270886647168e-05	8.712247298224988e-05	8.730250402398443e-05	0.05127633050665531	0.10253687654529568	0.20508251909360128	0.3077082557337388
COBALT2tpp	1.0256546047309725	0.9999999619929565	4.460155288224382e-06	8.922011386913162e-06	1.7867296228864023e-05	2.6863701234407956e-05	8.698273148944394e-05	8.701270886647168e-05	8.712247298224988e-05	8.730250402398443e-05	0.05127633050665531	0.10253687654529568	0.20508251909360128	0.3077082557337388
CPPPGO	1.0193796627635698	0.9999997387564693	9.737287198225854e-06	1.9483312410720763e-05	3.9036096888957446e-05	5.869176676465452e-05	0.00019134449411688364	0.00019139038368271006	0.00019158388043537247	0.00019192762551770927	0.05088877651362045	0.10179880533089113	0.20375459981418217	0.30580155726065084
CS	0.13521357551063318	0.9999499538994896	0.043993179619846036	0.08821218515186646	0.17810539186662666	0.26902683908794267	6.646975237051838	6.646477371762296	6.641606167712476	6.635056514233143	0.006618526179339059	0.013272020683714032	0.026816614440715973	0.04054627696250088
CTPS2	0.8486030152092728	0.9999985077340504	0.00591031773537682	0.011825629807500867	0.023691527997889997	0.03563621176240515	0.13964145862140964	0.13968856770593638	0.13980886868155204	0.13996706275498239	0.042324949866075504	0.08465710545758792	0.169456546078297	0.25460426946865117
CU2tex	1.0256502616926948	0.9999984918812614	3.1539971958238236e-05	6.310355796370583e-05	0.00012641988078184545	0.00019009553189922233	0.0006172412963619011	0.0006171176401684011	0.0006172210536868813	0.0006178332778260912	0.051098285458440404	0.10225531382717552	0.2048210767061403	0.3076809532955115
CU2tpp	1.0256502616926948	0.9999984918812614	3.1539971958238236e-05	6.310355796370583e-05	0.00012641988078184545	0.00019009553189922233	0.0006172412963619011	0.0006171176401684011	0.0006172210536868813	0.0006178332778260912	0.051098285458440404	0.10225531382717552	0.2048210767061403	0.3076809532955115
CYSS	0.721896664402552	0.9999989505583661	0.00776419875537472	0.015535403823225711	0.031126705927692313	0.04681495222494075	0.21558611859919083	0.21566264174153968	0.21586913334196342	0.21615457493638954	0.03601437238085635	0.07203567431880054	0.14419248109169808	0.21658089928800978
CYSTL	0.991531249857553	0.9999995515089601	0.006638808003293762	0.013283080207973424	0.026611061833497648	0.0400232958747065	0.13401522541753022	0.13410457904582776	0.1343044346265223	0.134535959232162	0.04953771470823758	0.09905016146715002	0.19813985969635675	0.2974914372568623
CYTBO3_4pp	0.07224987805230719	0.9999994192040584	0.1622277257056657	0.3242972758499773	0.6480874307264587	0.9734536121727286	44.87751359275871	44.87846332397516	44.88618608304973	44.89884838216522	0.0036149000405370554	0.007226122550339861	0.014438460633018551	0.02168103742632751
CYTK1	0.5147444827818807	0.9999938957225317	0.0040406088575715956	0.008082213792523052	0.016183060369877687	0.024326222280294654	0.15782585930802567	0.1578004761079681	0.15769062532751812	0.1575047885315312	0.025601690846400637	0.05121793033750512	0.10262538014714581	0.15444750922874156
DALAt2pp	1.0093507285644348	0.9999959417435731	0.0006065331103718719	0.001213751662296592	0.002432368766168456	0.0036593935048653096	0.012078935781476625	0.012078554631123258	0.012079921742407277	0.01208443843490745	0.050214118308502545	0.10048815436650618	0.2013563347541799	0.3028186642330588
DAPDC	0.9822916573509202	0.9999947877123414	0.014585851337573648	0.029179698091831376	0.05843989309988411	0.08787133359920044	0.29844587079984247	0.298433041891712	0.29833455402873	0.2981428480142963	0.048872686020025	0.09777636520026955	0.1958871083175175	0.2947289669513954
DAPE	0.9090681047374699	0.9999952051459605	0.014594328013454031	0.029196098817541673	0.058470368412922	0.08791294642889029	0.3226037423627957	0.3225901511539585	0.32249439751354453	0.32231172488481064	0.04523917765666045	0.09050523927374218	0.18130661761485728	0.2727575190145784
DASYN160	0.9659710309660469	0.9999925071417286	0.002664923840651657	0.0053309453906519545	0.010675572975849342	0.0160527711225805	0.05549574594804102	0.05548882681090363	0.05545184992108903	0.05538388388287259	0.04802032651559894	0.09607241127693868	0.19251969034470912	0.28984552900857147
DASYN161	0.9496286389231894	0.9999925074814061	0.003086829918037598	0.006174250474740208	0.01236196384412456	0.01857703473362838	0.06540389977159296	0.06538633281244945	0.06531524775110552	0.06519823785116692	0.04719641992018202	0.09442723286608055	0.18926612498251333	0.28493154640215307
DB4PS	0.7471404911722366	0.9999955708991373	2.8388696672690274e-05	5.6794327349380965e-05	0.00011376884074906973	0.00017107186688735364	0.0007646155157085784	0.0007640474048581301	0.0007633485151155079	0.0007632796099083645	0.037128067753610945	0.07433351253895909	0.14903918524273874	0.22412739010268026
DBTS	1.0157687735319503	0.9999998111782556	4.415144790260553e-06	8.832875415737865e-06	1.7693227309189454e-05	2.6611987212751535e-05	8.69881533397733e-05	8.702296433696854e-05	8.714053146600794e-05	8.732468751821024e-05	0.05075570202088462	0.10150051176762247	0.20304245351190317	0.3047475801983489
DDPA	0.6139440530481021	0.9999976137767164	0.010132272002602208	0.020268843407739677	0.04059103997955175	0.06100581962609193	0.33135508849149675	0.33129416916284365	0.3312168542970551	0.33121606524723085	0.03057829004144665	0.061180803329432494	0.1225512514020415	0.1841873810696807
DHAD1	0.6660248711999529	0.9999954731753788	0.025202193243809963	0.05041384931858241	0.10095049381130111	0.15172024433000827	0.7603888624983609	0.7603002235020238	0.7599075189500365	0.7592492747388242	0.033143822176727754	0.06630781862245265	0.13284576253539945	0.19982929108782996
DHAD2	0.9915416794435482	0.999999221907581	0.01251585531544836	0.025036293039786335	0.05013425537008828	0.07534625304336251	0.25278118733102106	0.25289173925897185	0.25308991524386276	0.2532686356091572	0.049512605932413176	0.09900004291618285	0.19808871215505297	0.29749539599382707
DHDPRy	0.9090681047374699	0.9999952051459605	0.014594328013454031	0.029196098817541673	0.058470368412922	0.08791294642889029	0.3226037423627957	0.3225901511539585	0.32249439751354453	0.32231172488481064	0.04523917765666045	0.09050523927374218	0.18130661761485728	0.2727575190145784
DHDPS	0.9090681047374699	0.9999952051459605	0.014594328013454031	0.029196098817541673	0.058470368412922	0.08791294642889029	0.3226037423627957	0.3225901511539585	0.32249439751354453	0.32231172488481064	0.04523917765666045	0.09050523927374218	0.18130661761485728	0.2727575190145784
DHFR	0.9984955865516332	0.9999989101491747	0.0011619967879268158	0.002324781056026495	0.004657021748021813	0.007004166877298543	0.023332856161912646	0.023335369168607623	0.023351002833339147	0.023381578041748383	0.049800880777879204	0.0996247815592287	0.1994356208707576	0.29955920275322867
DHFS	0.613907007778938	0.9999980945120511	1.7554372207935715e-05	3.512854907952665e-05	7.040803319480088e-05	0.0001059583857648952	0.0005739485600408912	0.0005740057409962414	0.0005744383783821466	0.0005753163064010147	0.030585270928609087	0.06119895076059296	0.12256847008220219	0.18417413966194565
DHNPA2r	0.613907007778938	0.9999980945120511	1.7554372207935715e-05	3.512854907952665e-05	7.040803319480088e-05	0.0001059583857648952	0.0005739485600408912	0.0005740057409962414	0.0005744383783821466	0.0005753163064010147	0.030585270928609087	0.06119895076059296	0.12256847008220219	0.18417413966194565
DHORD2	0.5916980712414401	0.9999990551859629	0.00853641530736106	0.017007084239850995	0.03404197139492169	0.05115786859386192	0.28675488220258644	0.28701390282321837	0.2875742987823459	0.28805745389975856	0.02976903214966104	0.059255262802813555	0.11837626498286889	0.17759605905447046
DHORD5	11.285164280202332	0.974065217976985	0.0006713920496448025	0.0007560994535368013	0.0007423088678688198	0.000567768977499346	0.00097570025182033	0.0007785671045043562	0.0003923658661900379	0.0001591986034737866	0.6881130228184422	0.9711423063759442	1.8918793193628392	3.5664193347828825
DHORTS	0.5916243009141205	0.9999993822367634	0.008502661255159227	0.01700510950538544	0.03403984722611798	0.051160799723907587	-0.2877305824544067	-0.2877924699277227	-0.287966664648536	-0.28821665250323236	0.02955077344448272	0.05908809743929772	0.11820759624265431	0.17750813243982777
DHPPDA2	0.7471404911722366	0.9999955708991373	1.4194348336345135e-05	2.8397163674690486e-05	5.6884420374534864e-05	8.553593344367682e-05	0.0003823077578542892	0.00038202370242906505	0.000381674257557754	0.00038163980495418227	0.03712806775361094	0.0743335125389591	0.1490391852427387	0.22412739010268026
DHPS2	0.613907007778938	0.9999980945120511	1.7554372207935715e-05	3.512854907952665e-05	7.040803319480088e-05	0.0001059583857648952	0.0005739485600408912	0.0005740057409962414	0.0005744383783821466	0.0005753163064010147	0.030585270928609087	0.06119895076059296	0.12256847008220219	0.18417413966194565
DHQS	0.6139440530481021	0.9999976137767164	0.010132272002602208	0.020268843407739677	0.04059103997955175	0.06100581962609193	0.33135508849149675	0.33129416916284365	0.3312168542970551	0.33121606524723085	0.03057829004144665	0.061180803329432494	0.1225512514020415	0.1841873810696807
DHQTi	0.6139440530481021	0.9999976137767164	0.010132272002602208	0.020268843407739677	0.04059103997955175	0.06100581962609193	0.33135508849149675	0.33129416916284365	0.3312168542970551	0.33121606524723085	0.03057829004144665	0.061180803329432494	0.1225512514020415	0.1841873810696807
DMATT	0.7839008331733583	0.999999176308799	1.0883449604387407e-05	2.177637969237892e-05	4.363207364932017e-05	6.563623713223378e-05	0.00027830446817356626	0.0002783581645711829	0.00027861880391261265	0.00027909632932618313	0.039106269747706236	0.07823151056454884	0.15660132423440143	0.23517413249646843
DMPPS	0.7839008331733583	0.999999176308799	1.0883449604387407e-05	2.177637969237892e-05	4.363207364932017e-05	6.563623713223378e-05	0.00027830446817356626	0.0002783581645711829	0.00027861880391261265	0.00027909632932618313	0.039106269747706236	0.07823151056454884	0.15660132423440143	0.23517413249646843
DM_4crsol_c	1.012937928149319	0.9999987595020737	9.654439392497733e-06	1.9315074597898826e-05	3.8690642201585934e-05	5.81670087445792e-05	0.00019125616452907905	0.00019121560013501997	0.00019124172365717006	0.0001914233145292882	0.05047910176526545	0.10101202299530052	0.20231276659556158	0.30386585295324364
DM_5drib_c	0.7761837839776625	0.9999992105884499	1.0771215135283292e-05	2.1549316331566264e-05	4.3168231809341156e-05	6.490609010972733e-05	0.00027824431786885236	0.0002782385644719885	0.00027838225512317804	0.00027874800291574723	0.03871135704686769	0.0774490638005564	0.1550681877702304	0.2328486282620847
